stock,year,label
PACW,2017,0
LBY,2014,2
LBY,2015,0
LBY,2016,1
LBY,2017,0
YGE,2014,0
YGE,2015,0
YGE,2016,0
YGE,2017,0
DKL,2014,2
DKL,2015,1
DKL,2016,1
DKL,2017,1
BEN,2014,1
BEN,2015,0
BEN,2016,2
BEN,2017,1
ECOM,2014,0
ECOM,2015,0
ECOM,2016,1
ECOM,2017,0
SUNS,2014,0
SUNS,2015,1
SUNS,2016,2
SUNS,2017,2
CP,2014,2
CP,2015,0
CP,2016,2
CP,2017,2
FUN,2014,1
FUN,2015,2
FUN,2016,2
FUN,2017,2
MTDR,2014,1
MTDR,2015,1
MTDR,2016,2
MTDR,2017,2
CSL,2014,2
CSL,2015,1
CSL,2016,2
CSL,2017,1
KEY,2014,1
KEY,2015,1
KEY,2016,2
KEY,2017,1
GHY,2014,1
GHY,2015,1
GHY,2016,2
GHY,2017,1
MOBL,2014,1
MOBL,2015,0
MOBL,2016,1
MOBL,2017,1
AXTI,2014,1
AXTI,2015,0
AXTI,2016,2
AXTI,2017,2
ACSF,2014,1
ACSF,2015,0
ACSF,2016,2
ACSF,2017,1
AIT,2014,1
AIT,2015,1
AIT,2016,2
AIT,2017,1
BFR,2014,2
BFR,2015,2
BFR,2016,1
BFR,2017,2
ADX,2014,1
ADX,2015,1
ADX,2016,1
ADX,2017,2
EDAP,2014,0
EDAP,2015,2
EDAP,2016,0
EDAP,2017,0
CUNB,2014,2
CUNB,2015,2
CUNB,2016,2
CUNB,2017,1
ELLI,2014,2
ELLI,2015,2
ELLI,2016,2
ELLI,2017,1
JASO,2014,0
JASO,2015,2
JASO,2016,0
JASO,2017,2
GABC,2014,2
GABC,2015,2
GABC,2016,2
GABC,2017,1
PFBC,2014,2
PFBC,2015,2
PFBC,2016,2
PFBC,2017,2
TI,2014,2
TI,2015,2
TI,2016,0
TI,2017,1
CIG,2014,1
CIG,2015,0
CIG,2016,2
CIG,2017,0
KOSS,2014,0
KOSS,2015,2
KOSS,2016,2
KOSS,2017,0
PNBK,2014,2
PNBK,2015,0
PNBK,2016,1
PNBK,2017,2
NANO,2014,1
NANO,2015,1
NANO,2016,2
NANO,2017,1
BMS,2014,2
BMS,2015,1
BMS,2016,2
BMS,2017,1
AROW,2014,1
AROW,2015,1
AROW,2016,2
AROW,2017,0
LMAT,2014,1
LMAT,2015,2
LMAT,2016,2
LMAT,2017,2
JBLU,2014,2
JBLU,2015,2
JBLU,2016,1
JBLU,2017,0
RNWK,2014,1
RNWK,2015,0
RNWK,2016,2
RNWK,2017,0
CNMD,2014,1
CNMD,2015,1
CNMD,2016,1
CNMD,2017,2
DDR,2014,2
DDR,2015,1
DDR,2016,1
DDR,2017,0
CTL,2014,2
CTL,2015,0
CTL,2016,1
CTL,2017,0
INTT,2014,2
INTT,2015,1
INTT,2016,2
INTT,2017,2
B,2014,1
B,2015,1
B,2016,2
B,2017,2
ALEX,2014,1
ALEX,2015,0
ALEX,2016,2
ALEX,2017,1
SXC,2014,0
SXC,2015,0
SXC,2016,2
SXC,2017,1
DGX,2014,2
DGX,2015,1
DGX,2016,2
DGX,2017,1
MRCC,2014,2
MRCC,2015,1
MRCC,2016,2
MRCC,2017,1
NWLI,2014,2
NWLI,2015,1
NWLI,2016,2
NWLI,2017,1
ARE,2014,2
ARE,2015,1
ARE,2016,2
ARE,2017,2
NKTR,2014,2
NKTR,2015,2
NKTR,2016,0
NKTR,2017,2
NWE,2014,2
NWE,2015,1
NWE,2016,2
NWE,2017,1
NOW,2014,2
NOW,2015,2
NOW,2016,0
NOW,2017,2
IEP,2014,0
IEP,2015,0
IEP,2016,1
IEP,2017,1
LPX,2014,1
LPX,2015,1
LPX,2016,1
LPX,2017,2
PKW,2014,2
PKW,2015,1
PKW,2016,2
PKW,2017,2
LDL,2014,2
LDL,2015,2
LDL,2016,2
LDL,2017,0
AGX,2014,2
AGX,2015,1
AGX,2016,2
AGX,2017,1
TTC,2014,1
TTC,2015,2
TTC,2016,2
TTC,2017,2
OGS,2014,2
OGS,2015,2
OGS,2016,2
OGS,2017,2
RRTS,2014,0
RRTS,2015,0
RRTS,2016,1
RRTS,2017,0
CAG,2014,2
CAG,2015,2
CAG,2016,1
CAG,2017,0
OXM,2014,0
OXM,2015,2
OXM,2016,1
OXM,2017,1
PQ,2014,0
PQ,2015,0
PQ,2016,2
PQ,2017,0
CJJD,2014,2
CJJD,2015,0
CJJD,2016,1
CJJD,2017,0
TGH,2014,1
TGH,2015,0
TGH,2016,0
TGH,2017,2
CLD,2014,0
CLD,2015,0
CLD,2016,2
CLD,2017,0
LYTS,2014,0
LYTS,2015,2
LYTS,2016,0
LYTS,2017,0
MCBC,2014,2
MCBC,2015,2
MCBC,2016,2
MCBC,2017,1
NURO,2014,0
NURO,2015,0
NURO,2016,0
NURO,2017,0
PFG,2014,1
PFG,2015,0
PFG,2016,2
PFG,2017,2
JD,2014,2
JD,2015,2
JD,2016,0
JD,2017,2
XPLR,2014,1
XPLR,2015,0
XPLR,2016,0
XPLR,2017,2
NDSN,2014,1
NDSN,2015,0
NDSN,2016,2
NDSN,2017,1
ITUB,2014,1
ITUB,2015,0
ITUB,2016,2
ITUB,2017,2
ORPN,2014,0
ORPN,2015,0
ORPN,2016,0
ORPN,2017,0
LINC,2014,0
LINC,2015,0
LINC,2016,0
LINC,2017,2
MCS,2014,2
MCS,2015,1
MCS,2016,2
MCS,2017,0
IMNP,2014,0
IMNP,2015,0
IMNP,2016,0
IMNP,2017,0
OREX,2014,1
OREX,2015,0
OREX,2016,0
OREX,2017,0
NRZ,2014,1
NRZ,2015,1
NRZ,2016,2
NRZ,2017,2
PLUG,2014,2
PLUG,2015,0
PLUG,2016,0
PLUG,2017,2
HAS,2014,1
HAS,2015,2
HAS,2016,2
HAS,2017,2
CNC,2014,2
CNC,2015,2
CNC,2016,0
CNC,2017,2
KONE,2014,0
KONE,2015,2
KONE,2016,2
KONE,2017,1
ADM,2014,2
ADM,2015,0
ADM,2016,2
ADM,2017,0
TBPH,2014,0
TBPH,2015,2
TBPH,2016,2
TBPH,2017,0
CCOI,2014,1
CCOI,2015,1
CCOI,2016,2
CCOI,2017,2
VECO,2014,1
VECO,2015,0
VECO,2016,2
VECO,2017,0
CCBG,2014,2
CCBG,2015,1
CCBG,2016,2
CCBG,2017,2
RXDX,2014,0
RXDX,2015,2
RXDX,2016,0
RXDX,2017,2
IPWR,2014,2
IPWR,2015,1
IPWR,2016,0
IPWR,2017,0
CO,2014,2
CO,2015,2
CO,2016,1
CO,2017,2
CETV,2014,0
CETV,2015,0
CETV,2016,1
CETV,2017,2
MS,2014,2
MS,2015,0
MS,2016,2
MS,2017,2
SODA,2014,0
SODA,2015,0
SODA,2016,2
SODA,2017,2
ODP,2014,2
ODP,2015,0
ODP,2016,0
ODP,2017,0
BAP,2014,2
BAP,2015,0
BAP,2016,2
BAP,2017,2
APOG,2014,2
APOG,2015,1
APOG,2016,2
APOG,2017,0
SKIS,2014,1
SKIS,2015,0
SKIS,2016,0
SKIS,2017,1
SCX,2014,2
SCX,2015,0
SCX,2016,1
SCX,2017,0
ITIC,2014,1
ITIC,2015,2
ITIC,2016,2
ITIC,2017,2
EPE,2014,0
EPE,2015,0
EPE,2016,2
EPE,2017,0
AKS,2014,0
AKS,2015,0
AKS,2016,2
AKS,2017,0
QEP,2014,0
QEP,2015,0
QEP,2016,2
QEP,2017,0
ARGS,2014,2
ARGS,2015,0
ARGS,2016,2
ARGS,2017,0
DYSL,2014,2
DYSL,2015,2
DYSL,2016,0
DYSL,2017,1
ARL,2014,1
ARL,2015,1
ARL,2016,1
ARL,2017,2
UNM,2014,1
UNM,2015,1
UNM,2016,2
UNM,2017,2
SFLY,2014,0
SFLY,2015,1
SFLY,2016,2
SFLY,2017,0
KOOL,2014,1
KOOL,2015,0
KOOL,2016,1
KOOL,2017,2
CREG,2014,0
CREG,2015,0
CREG,2016,0
CREG,2017,2
ICCC,2014,2
ICCC,2015,2
ICCC,2016,0
ICCC,2017,2
INFN,2014,2
INFN,2015,2
INFN,2016,0
INFN,2017,0
IGT,2015,0
IGT,2016,2
IGT,2017,1
MOMO,2014,0
MOMO,2015,2
MOMO,2016,2
MOMO,2017,2
CAMT,2014,0
CAMT,2015,0
CAMT,2016,2
CAMT,2017,2
PTCT,2014,2
PTCT,2015,0
PTCT,2016,0
PTCT,2017,2
BXS,2014,1
BXS,2015,1
BXS,2016,2
BXS,2017,1
WMGI,2014,2
WMGI,2015,1
WMGI,2016,1
WMGI,2017,1
RWT,2014,1
RWT,2015,0
RWT,2016,2
RWT,2017,1
CNTY,2014,1
CNTY,2015,2
CNTY,2016,1
CNTY,2017,2
CMP,2014,2
CMP,2015,0
CMP,2016,1
CMP,2017,0
AEG,2014,0
AEG,2015,0
AEG,2016,1
AEG,2017,2
NNN,2014,2
NNN,2015,1
NNN,2016,2
NNN,2017,1
NDRO,2014,0
NDRO,2015,0
NDRO,2016,2
NDRO,2017,2
SBBX,2014,2
SBBX,2015,2
SBBX,2016,2
SBBX,2017,2
STAA,2014,0
STAA,2015,0
STAA,2016,2
STAA,2017,2
EW,2014,2
EW,2015,2
EW,2016,2
EW,2017,1
CZFC,2014,2
CZFC,2015,2
CZFC,2016,2
CZFC,2017,2
ADBE,2014,2
ADBE,2015,2
ADBE,2016,2
ADBE,2017,2
GBNK,2014,1
GBNK,2015,2
GBNK,2016,2
GBNK,2017,2
CYD,2014,1
CYD,2015,0
CYD,2016,2
CYD,2017,2
FIVE,2014,1
FIVE,2015,0
FIVE,2016,2
FIVE,2017,2
MARPS,2014,0
MARPS,2015,0
MARPS,2016,2
MARPS,2017,1
CHN,2014,1
CHN,2015,1
CHN,2016,1
CHN,2017,2
PKY,2014,1
PKY,2015,0
PKY,2016,2
PKY,2017,1
PHII,2014,1
PHII,2015,0
PHII,2016,1
PHII,2017,0
BEL,2014,0
BEL,2015,0
BEL,2016,2
BEL,2017,0
PCRX,2014,2
PCRX,2015,0
PCRX,2016,0
PCRX,2017,2
POT,2014,2
POT,2015,0
POT,2016,2
POT,2017,1
AET,2014,2
AET,2015,2
AET,2016,2
AET,2017,2
CAMP,2014,0
CAMP,2015,1
CAMP,2016,0
CAMP,2017,2
MSTR,2014,2
MSTR,2015,1
MSTR,2016,2
MSTR,2017,0
COMM,2014,2
COMM,2015,2
COMM,2016,2
COMM,2017,1
VVC,2014,2
VVC,2015,1
VVC,2016,2
VVC,2017,2
SM,2014,0
SM,2015,0
SM,2016,2
SM,2017,0
LPT,2014,2
LPT,2015,0
LPT,2016,2
LPT,2017,2
TSN,2014,2
TSN,2015,2
TSN,2016,2
TSN,2017,2
EMMS,2014,0
EMMS,2015,0
EMMS,2016,2
EMMS,2017,1
XRM,2014,1
XRM,2015,0
XRM,2016,0
XRM,2017,0
SOHO,2014,2
SOHO,2015,0
SOHO,2016,2
SOHO,2017,1
HOLX,2014,2
HOLX,2015,2
HOLX,2016,1
HOLX,2017,1
SSBI,2014,2
SSBI,2015,1
SSBI,2016,2
SSBI,2017,1
BYFC,2014,2
BYFC,2015,2
BYFC,2016,1
BYFC,2017,2
PRCP,2014,0
PRCP,2015,0
PRCP,2016,0
PRCP,2017,2
OSN,2014,0
OSN,2015,1
OSN,2016,0
OSN,2017,1
AVHI,2014,0
AVHI,2015,1
AVHI,2016,2
AVHI,2017,1
QURE,2014,1
QURE,2015,2
QURE,2016,0
QURE,2017,2
LUB,2014,0
LUB,2015,1
LUB,2016,1
LUB,2017,0
INCY,2014,2
INCY,2015,2
INCY,2016,1
INCY,2017,1
VNET,2014,0
VNET,2015,2
VNET,2016,0
VNET,2017,1
AAON,2014,1
AAON,2015,1
AAON,2016,2
AAON,2017,1
BIIB,2014,2
BIIB,2015,0
BIIB,2016,1
BIIB,2017,2
GPT,2014,2
GPT,2015,1
GPT,2016,2
GPT,2017,1
MNST,2014,2
MNST,2015,2
MNST,2016,1
MNST,2017,2
TRCH,2014,0
TRCH,2015,2
TRCH,2016,2
TRCH,2017,1
TEAR,2014,0
TEAR,2015,0
TEAR,2016,0
TEAR,2017,0
EDR,2014,2
EDR,2015,1
EDR,2016,2
EDR,2017,1
MASI,2014,1
MASI,2015,2
MASI,2016,2
MASI,2017,2
DAKT,2014,0
DAKT,2015,0
DAKT,2016,2
DAKT,2017,1
SIFY,2014,0
SIFY,2015,0
SIFY,2016,0
SIFY,2017,2
NNA,2014,0
NNA,2015,0
NNA,2016,0
NNA,2017,0
FRSH,2014,1
FRSH,2015,1
FRSH,2016,0
FRSH,2017,2
BEBE,2014,0
BEBE,2015,0
BEBE,2016,1
BEBE,2017,1
IBTX,2014,0
IBTX,2015,0
IBTX,2016,2
IBTX,2017,1
INF,2014,2
INF,2015,0
INF,2016,2
INF,2017,1
FRAN,2014,1
FRAN,2015,1
FRAN,2016,1
FRAN,2017,0
AGTC,2014,2
AGTC,2015,1
AGTC,2016,0
AGTC,2017,0
COHU,2014,2
COHU,2015,1
COHU,2016,2
COHU,2017,2
ORI,2014,0
ORI,2015,2
ORI,2016,1
ORI,2017,2
ASPS,2014,0
ASPS,2015,0
ASPS,2016,1
ASPS,2017,1
AHP,2014,1
AHP,2015,0
AHP,2016,1
AHP,2017,0
IBN,2014,2
IBN,2015,0
IBN,2016,1
IBN,2017,2
DOOR,2014,1
DOOR,2015,1
DOOR,2016,1
DOOR,2017,1
TRXC,2014,0
TRXC,2015,0
TRXC,2016,0
TRXC,2017,2
STRT,2014,2
STRT,2015,0
STRT,2016,0
STRT,2017,1
XONE,2014,0
XONE,2015,0
XONE,2016,0
XONE,2017,1
EMO,2014,1
EMO,2015,0
EMO,2016,2
EMO,2017,0
NSC,2014,2
NSC,2015,0
NSC,2016,2
NSC,2017,2
NCI,2014,0
NCI,2015,1
NCI,2016,2
NCI,2017,0
EARN,2014,2
EARN,2015,0
EARN,2016,2
EARN,2017,1
FRME,2014,1
FRME,2015,2
FRME,2016,2
FRME,2017,1
PNFP,2014,2
PNFP,2015,2
PNFP,2016,2
PNFP,2017,1
CXDC,2014,1
CXDC,2015,0
CXDC,2016,1
CXDC,2017,2
CELP,2014,0
CELP,2015,0
CELP,2016,2
CELP,2017,0
DSX,2014,0
DSX,2015,0
DSX,2016,0
DSX,2017,2
TYPE,2014,1
TYPE,2015,0
TYPE,2016,0
TYPE,2017,2
EYES,2014,0
EYES,2015,0
EYES,2016,0
EYES,2017,0
BIOS,2014,1
BIOS,2015,0
BIOS,2016,0
BIOS,2017,2
ENVA,2014,1
ENVA,2015,0
ENVA,2016,2
ENVA,2017,1
EZPW,2014,1
EZPW,2015,0
EZPW,2016,2
EZPW,2017,1
EVOK,2014,0
EVOK,2015,0
EVOK,2016,0
EVOK,2017,2
KMX,2014,2
KMX,2015,0
KMX,2016,2
KMX,2017,2
IEC,2014,2
IEC,2015,0
IEC,2016,2
IEC,2017,2
GSBC,2014,2
GSBC,2015,2
GSBC,2016,2
GSBC,2017,1
LTXB,2014,1
LTXB,2015,1
LTXB,2016,2
LTXB,2017,0
SNR,2014,1
SNR,2015,0
SNR,2016,1
SNR,2017,0
JCI,2014,1
JCI,2015,0
JCI,2016,2
JCI,2017,0
BWLD,2014,2
BWLD,2015,0
BWLD,2016,1
BWLD,2017,0
YUME,2014,0
YUME,2015,0
YUME,2016,1
YUME,2017,2
AVID,2014,2
AVID,2015,0
AVID,2016,0
AVID,2017,2
NGL,2014,0
NGL,2015,0
NGL,2016,2
NGL,2017,0
HQY,2014,2
HQY,2015,1
HQY,2016,2
HQY,2017,2
ATAX,2014,1
ATAX,2015,1
ATAX,2016,2
ATAX,2017,2
MRNS,2014,2
MRNS,2015,0
MRNS,2016,0
MRNS,2017,2
SLB,2014,1
SLB,2015,0
SLB,2016,2
SLB,2017,0
AMRK,2014,0
AMRK,2015,2
AMRK,2016,1
AMRK,2017,0
MARK,2014,1
MARK,2015,1
MARK,2016,0
MARK,2017,1
CLIR,2014,0
CLIR,2015,0
CLIR,2016,0
CLIR,2017,0
FMX,2014,1
FMX,2015,1
FMX,2016,0
FMX,2017,2
NEM,2014,0
NEM,2015,1
NEM,2016,2
NEM,2017,1
MA,2014,1
MA,2015,2
MA,2016,1
MA,2017,2
MYRG,2014,2
MYRG,2015,0
MYRG,2016,2
MYRG,2017,0
TPX,2014,1
TPX,2015,2
TPX,2016,1
TPX,2017,0
THG,2014,2
THG,2015,2
THG,2016,2
THG,2017,2
FBSS,2014,2
FBSS,2015,0
FBSS,2016,1
FBSS,2017,2
CBB,2014,0
CBB,2015,2
CBB,2016,2
CBB,2017,0
L,2014,0
L,2015,1
L,2016,2
L,2017,1
STZ,2014,2
STZ,2015,2
STZ,2016,2
STZ,2017,2
MMM,2014,2
MMM,2015,1
MMM,2016,2
MMM,2017,2
MKTX,2014,2
MKTX,2015,2
MKTX,2016,2
MKTX,2017,2
JBHT,2014,2
JBHT,2015,0
JBHT,2016,2
JBHT,2017,1
BIDU,2014,2
BIDU,2015,0
BIDU,2016,0
BIDU,2017,2
KEX,2014,0
KEX,2015,0
KEX,2016,2
KEX,2017,1
ALL,2014,2
ALL,2015,1
ALL,2016,2
ALL,2017,2
STC,2014,2
STC,2015,1
STC,2016,2
STC,2017,0
VBIV,2014,0
VBIV,2015,0
VBIV,2016,0
VBIV,2017,2
CRH,2014,1
CRH,2015,2
CRH,2016,2
CRH,2017,1
VDSI,2014,2
VDSI,2015,0
VDSI,2016,0
VDSI,2017,1
STAG,2014,2
STAG,2015,0
STAG,2016,2
STAG,2017,2
CTG,2014,0
CTG,2015,0
CTG,2016,0
CTG,2017,2
CPF,2014,1
CPF,2015,1
CPF,2016,2
CPF,2017,1
ATNM,2014,0
ATNM,2015,0
ATNM,2016,0
ATNM,2017,0
WRB,2014,2
WRB,2015,1
WRB,2016,2
WRB,2017,1
OTEL,2014,0
OTEL,2015,2
OTEL,2016,1
OTEL,2017,2
PKI,2014,1
PKI,2015,2
PKI,2016,1
PKI,2017,2
VSLR,2014,0
VSLR,2015,1
VSLR,2016,0
VSLR,2017,2
CHH,2014,2
CHH,2015,1
CHH,2016,2
CHH,2017,2
HMTV,2014,2
HMTV,2015,2
HMTV,2016,0
HMTV,2017,1
LAD,2014,2
LAD,2015,2
LAD,2016,1
LAD,2017,2
SSN,2014,0
SSN,2015,0
SSN,2016,2
SSN,2017,0
MIND,2014,0
MIND,2015,0
MIND,2016,2
MIND,2017,0
RICE,2014,1
RICE,2015,0
RICE,2016,2
RICE,2017,2
LOCO,2014,0
LOCO,2015,0
LOCO,2016,1
LOCO,2017,0
OFIX,2014,2
OFIX,2015,2
OFIX,2016,1
OFIX,2017,2
GNCMA,2014,2
GNCMA,2015,2
GNCMA,2016,1
GNCMA,2017,2
MAIN,2014,1
MAIN,2015,1
MAIN,2016,2
MAIN,2017,2
RSG,2014,2
RSG,2015,2
RSG,2016,2
RSG,2017,2
CPB,2014,1
CPB,2015,2
CPB,2016,2
CPB,2017,0
HBNC,2014,1
HBNC,2015,2
HBNC,2016,2
HBNC,2017,1
THRM,2014,2
THRM,2015,2
THRM,2016,0
THRM,2017,1
CDNA,2014,0
CDNA,2015,0
CDNA,2016,0
CDNA,2017,2
AMAG,2014,2
AMAG,2015,0
AMAG,2016,2
AMAG,2017,0
FMI,2014,1
FMI,2015,1
FMI,2016,1
FMI,2017,2
IPDN,2014,1
IPDN,2015,0
IPDN,2016,2
IPDN,2017,0
INS,2014,1
INS,2015,2
INS,2016,2
INS,2017,1
DFRG,2014,1
DFRG,2015,0
DFRG,2016,1
DFRG,2017,0
CMI,2014,1
CMI,2015,0
CMI,2016,2
CMI,2017,2
RNG,2014,0
RNG,2015,2
RNG,2016,1
RNG,2017,2
PMC,2014,1
PMC,2015,2
PMC,2016,0
PMC,2017,2
FMNB,2014,2
FMNB,2015,1
FMNB,2016,2
FMNB,2017,1
PLUS,2014,2
PLUS,2015,2
PLUS,2016,2
PLUS,2017,2
AGYS,2014,1
AGYS,2015,0
AGYS,2016,1
AGYS,2017,1
PFBX,2014,1
PFBX,2015,0
PFBX,2016,2
PFBX,2017,0
MOS,2014,1
MOS,2015,0
MOS,2016,1
MOS,2017,0
USCR,2014,2
USCR,2015,2
USCR,2016,2
USCR,2017,2
UL,2014,1
UL,2015,2
UL,2016,1
UL,2017,2
TROX,2014,1
TROX,2015,0
TROX,2016,2
TROX,2017,2
E,2014,0
E,2015,0
E,2016,2
E,2017,1
WMB,2014,2
WMB,2015,0
WMB,2016,2
WMB,2017,1
FOXF,2014,1
FOXF,2015,1
FOXF,2016,2
FOXF,2017,2
DDF,2014,2
DDF,2015,1
DDF,2016,2
DDF,2017,2
SYNL,2014,2
SYNL,2015,0
SYNL,2016,2
SYNL,2017,2
OSIS,2014,2
OSIS,2015,2
OSIS,2016,0
OSIS,2017,2
SNH,2014,1
SNH,2015,0
SNH,2016,2
SNH,2017,1
SJM,2014,1
SJM,2015,2
SJM,2016,1
SJM,2017,0
MSCC,2014,2
MSCC,2015,2
MSCC,2016,2
MSCC,2017,1
PFSW,2014,2
PFSW,2015,1
PFSW,2016,0
PFSW,2017,0
SMSI,2014,0
SMSI,2015,0
SMSI,2016,0
SMSI,2017,1
EXP,2014,1
EXP,2015,0
EXP,2016,2
EXP,2017,1
QBAK,2014,2
QBAK,2015,0
QBAK,2016,0
QBAK,2017,2
PF,2014,2
PF,2015,2
PF,2016,2
PF,2017,1
ETN,2014,1
ETN,2015,0
ETN,2016,2
ETN,2017,2
AYI,2014,2
AYI,2015,2
AYI,2016,1
AYI,2017,0
MANH,2014,2
MANH,2015,2
MANH,2016,0
MANH,2017,0
LODE,2014,0
LODE,2015,0
LODE,2016,0
LODE,2017,0
BSX,2014,2
BSX,2015,2
BSX,2016,2
BSX,2017,2
TA,2014,2
TA,2015,0
TA,2016,0
TA,2017,0
STAY,2014,0
STAY,2015,0
STAY,2016,2
STAY,2017,1
PMT,2014,1
PMT,2015,0
PMT,2016,2
PMT,2017,1
HHC,2014,2
HHC,2015,0
HHC,2016,1
HHC,2017,1
ETM,2014,2
ETM,2015,0
ETM,2016,2
ETM,2017,0
PLCE,2014,1
PLCE,2015,1
PLCE,2016,2
PLCE,2017,2
ARCC,2014,1
ARCC,2015,1
ARCC,2016,2
ARCC,2017,1
ALB,2014,1
ALB,2015,1
ALB,2016,2
ALB,2017,2
POR,2014,2
POR,2015,1
POR,2016,2
POR,2017,2
WSFS,2014,1
WSFS,2015,2
WSFS,2016,2
WSFS,2017,1
VALE,2014,0
VALE,2015,0
VALE,2016,2
VALE,2017,2
KKR,2014,1
KKR,2015,0
KKR,2016,1
KKR,2017,2
ZIXI,2014,0
ZIXI,2015,2
ZIXI,2016,1
ZIXI,2017,1
NVEE,2014,2
NVEE,2015,2
NVEE,2016,2
NVEE,2017,2
WAT,2014,2
WAT,2015,2
WAT,2016,1
WAT,2017,2
SREV,2014,0
SREV,2015,1
SREV,2016,2
SREV,2017,0
BIG,2014,2
BIG,2015,1
BIG,2016,2
BIG,2017,2
AVY,2014,1
AVY,2015,2
AVY,2016,2
AVY,2017,2
IMMU,2014,1
IMMU,2015,0
IMMU,2016,2
IMMU,2017,2
FISI,2014,1
FISI,2015,2
FISI,2016,2
FISI,2017,1
TESS,2014,0
TESS,2015,0
TESS,2016,0
TESS,2017,2
HSNI,2014,2
HSNI,2015,0
HSNI,2016,0
HSNI,2017,2
HTLF,2014,1
HTLF,2015,2
HTLF,2016,2
HTLF,2017,1
FORR,2014,1
FORR,2015,0
FORR,2016,2
FORR,2017,1
RHI,2014,2
RHI,2015,0
RHI,2016,1
RHI,2017,1
IGC,2014,0
IGC,2015,0
IGC,2016,2
IGC,2017,2
UNB,2014,1
UNB,2015,2
UNB,2016,2
UNB,2017,2
HOS,2014,0
HOS,2015,0
HOS,2016,0
HOS,2017,0
CRC,2014,0
CRC,2015,0
CRC,2016,1
CRC,2017,0
ASCMA,2014,0
ASCMA,2015,0
ASCMA,2016,1
ASCMA,2017,0
GTIM,2014,2
GTIM,2015,0
GTIM,2016,0
GTIM,2017,0
ITG,2014,1
ITG,2015,0
ITG,2016,2
ITG,2017,1
PRGO,2014,1
PRGO,2015,0
PRGO,2016,0
PRGO,2017,1
UTG,2014,2
UTG,2015,0
UTG,2016,2
UTG,2017,1
SKX,2014,2
SKX,2015,2
SKX,2016,0
SKX,2017,2
GST,2014,0
GST,2015,0
GST,2016,2
GST,2017,0
OCRX,2014,0
OCRX,2015,0
OCRX,2016,0
OCRX,2017,0
QTWO,2014,2
QTWO,2015,2
QTWO,2016,2
QTWO,2017,2
CAAS,2014,0
CAAS,2015,0
CAAS,2016,2
CAAS,2017,1
DNB,2014,1
DNB,2015,0
DNB,2016,2
DNB,2017,1
GNC,2014,0
GNC,2015,0
GNC,2016,0
GNC,2017,0
NI,2014,2
NI,2015,2
NI,2016,2
NI,2017,2
CMCSA,2014,2
CMCSA,2015,1
CMCSA,2016,2
CMCSA,2017,1
JCTCF,2014,1
JCTCF,2015,1
JCTCF,2016,2
JCTCF,2017,2
ETH,2014,1
ETH,2015,1
ETH,2016,2
ETH,2017,0
EVP,2014,2
EVP,2015,1
EVP,2016,1
EVP,2017,1
TTM,2014,2
TTM,2015,0
TTM,2016,2
TTM,2017,1
OAS,2014,0
OAS,2015,0
OAS,2016,2
OAS,2017,0
TGS,2014,2
TGS,2015,2
TGS,2016,2
TGS,2017,2
PACB,2014,2
PACB,2015,2
PACB,2016,0
PACB,2017,0
KTF,2014,2
KTF,2015,1
KTF,2016,1
KTF,2017,1
LFC,2014,2
LFC,2015,0
LFC,2016,0
LFC,2017,2
FLL,2014,0
FLL,2015,2
FLL,2016,2
FLL,2017,2
TTEC,2014,1
TTEC,2015,2
TTEC,2016,2
TTEC,2017,2
WHLM,2014,0
WHLM,2015,2
WHLM,2016,2
WHLM,2017,0
CRVP,2014,0
CRVP,2015,0
CRVP,2016,2
CRVP,2017,1
NWSA,2014,0
NWSA,2015,0
NWSA,2016,0
NWSA,2017,2
SGA,2014,1
SGA,2015,1
SGA,2016,2
SGA,2017,0
SOHU,2014,0
SOHU,2015,1
SOHU,2016,0
SOHU,2017,2
NAUH,2014,0
NAUH,2015,0
NAUH,2016,1
NAUH,2017,0
INXN,2014,2
INXN,2015,2
INXN,2016,2
INXN,2017,2
CODI,2014,1
CODI,2015,1
CODI,2016,2
CODI,2017,1
BABA,2014,2
BABA,2015,0
BABA,2016,2
BABA,2017,2
PNR,2014,0
PNR,2015,0
PNR,2016,2
PNR,2017,2
WEYS,2014,1
WEYS,2015,1
WEYS,2016,2
WEYS,2017,1
IMAX,2014,1
IMAX,2015,2
IMAX,2016,1
IMAX,2017,0
STON,2014,2
STON,2015,2
STON,2016,0
STON,2017,0
HIIQ,2014,0
HIIQ,2015,1
HIIQ,2016,2
HIIQ,2017,2
SHLD,2014,0
SHLD,2015,0
SHLD,2016,0
SHLD,2017,0
BASI,2014,0
BASI,2015,0
BASI,2016,0
BASI,2017,2
CFA,2014,1
CFA,2015,1
CFA,2016,2
CFA,2017,2
SHIP,2014,0
SHIP,2015,0
SHIP,2016,0
SHIP,2017,0
BBL,2014,0
BBL,2015,0
BBL,2016,2
BBL,2017,2
GALE,2014,0
GALE,2015,1
GALE,2016,0
GALE,2017,0
BAA,2014,0
BAA,2015,2
BAA,2016,1
BAA,2017,0
AEHR,2014,0
AEHR,2015,0
AEHR,2016,2
AEHR,2017,2
SGOC,2014,0
SGOC,2015,0
SGOC,2016,2
SGOC,2017,0
PICO,2014,0
PICO,2015,0
PICO,2016,2
PICO,2017,2
UPLD,2014,1
UPLD,2015,0
UPLD,2016,2
UPLD,2017,2
WHLR,2014,1
WHLR,2015,0
WHLR,2016,1
WHLR,2017,0
ARCI,2014,1
ARCI,2015,0
ARCI,2016,1
